chr7	121608072	6
chr7	114300527	6
chr7	7952802	6
chr7	27689200	4
chr7	44922294	7
chr7	41729569	4
chr7	108974314	7
chr7	27669042	7
chr7	87160718	5
chr7	91184491	5
chr7	157480682	7
chr7	126738188	6
chr7	139416393	6
chr7	141188177	5
chr7	14404469	6
chr7	127645538	5
chr7	94030143	6
chr7	132720507	7
chr7	156967663	6
chr7	69980993	7
chr7	115098259	7
chr7	133539317	2
chr7	135123014	7
chr7	26697828	7
chr7	144639412	6
chr7	103535670	5
chr7	140911327	3
chr7	110914422	3
chr7	115099364	5
chr7	132098953	7
chr7	129357094	6
chr7	116953393	6
chr7	111927062	7
chr7	39170688	7
chr7	148113027	7
chr7	91844005	5
chr7	109567077	5
chr7	139801814	3
chr7	127013656	6
chr7	71171446	5
chr7	85104914	6
chr7	33914798	5
chr7	120388476	4
chr7	27004263	5
chr7	135433626	6
chr7	95950322	5
chr7	84159345	6
chr7	7278415	3
chr7	132959839	6
chr7	104681433	5
chr7	40786520	7
chr7	133647613	6
chr7	139416729	7
chr7	41652799	5
chr7	114763546	7
chr7	145144359	5
chr7	13602127	5
chr7	113899169	5
chr7	25859019	4
chr7	96368686	4
chr7	155473812	4
chr7	81419210	3
chr7	140425982	4
chr7	135747922	2
chr7	41724842	7
chr7	87473138	3
chr7	27211554	5
chr7	15225939	2
chr7	16042128	5
chr7	139106999	7
chr7	39128548	6
chr7	116199089	6
chr7	2771301	4
chr7	114960362	6
chr7	82449791	6
chr7	31419384	6
chr7	105254432	5
chr7	92029055	6
chr7	23561602	6
chr7	112723309	6
chr7	13959997	3
chr7	13971323	5
chr7	27592853	6
chr7	9005290	7
chr7	114289442	6
chr7	115314483	6
chr7	44920299	6
chr7	14029254	6
chr7	134484330	5
chr7	115292743	6
chr7	115372251	7
chr7	115653027	6
chr7	135079073	7
chr7	126664161	4
chr7	115374806	5
chr7	67907225	7
chr7	70094910	4
chr7	121941417	4
chr7	75909348	7
chr7	128658050	6
chr7	120979048	6
chr7	69683683	3
chr7	146775538	5
chr7	77585983	3
chr7	96538749	7
chr7	19216218	6
chr7	82188841	6
chr7	83699602	3
chr7	114107231	2
chr7	127659522	6
chr7	27171609	3
chr7	26685851	4
chr7	9023228	6
chr7	27857553	6
chr7	14189610	6
chr7	51759762	6
chr7	25917259	4
chr7	27165859	6
chr7	26880801	6
chr7	21469579	5
chr7	17833768	7
chr7	114293664	6
chr7	123324181	4
chr7	27165844	5
chr7	8126482	6
chr7	26640413	6
chr7	113750002	6
chr7	19744495	7
chr7	132009273	4
chr7	21070167	6
chr7	21068475	6
chr7	21845616	7
chr7	42272986	7
chr7	86422716	5
chr7	95727403	7
chr7	39505461	4
chr7	105516352	4
chr7	13732182	5
chr7	28865416	7
chr7	96633764	7
chr7	87175272	4
chr7	120428895	5
chr7	120730016	5
chr7	115314544	6
chr7	26640247	7
chr7	26624885	6
chr7	114262672	6
chr7	96221266	7
chr7	130793521	6
chr7	114990757	7
chr7	27576937	6
chr7	89358007	6
chr7	19171131	5
chr7	41695252	4
chr7	18620914	3
chr7	113556158	6
chr7	69728407	5
chr7	26696974	6
chr7	132650897	6
chr7	13649804	6
chr7	7901098	3
chr7	44916154	6
chr7	115240862	6
chr7	94935660	5
chr7	3476132	7
chr7	96347609	4
chr7	148700963	4
chr7	41486544	7
chr7	95664617	5
chr7	133287265	5
chr7	110997535	6
chr7	114330652	7
chr7	44920245	7
chr7	78375878	5
chr7	156289224	6
chr7	96347584	5
chr7	126173630	3
chr7	41692070	5
chr7	135107013	7
chr7	41487820	7
chr7	8893727	6
chr7	114861490	7
chr7	69802349	6
chr7	109251969	4
chr7	135611798	6
chr7	10833106	6
chr7	18153233	4
chr7	151919746	5
chr7	40680170	6
chr7	82098770	7
chr7	7612427	6
chr7	72301305	6
chr7	7613760	6
chr7	26712976	7
chr7	18370353	3
chr7	18084151	3
chr7	69152959	7
chr7	14038997	6
chr7	114957390	5
chr7	27387278	7
chr7	123336692	6
chr7	40696567	2
chr7	108974367	5
chr7	105279898	6
chr7	139056250	5
chr7	157037900	6
chr7	126883211	4
chr7	67454232	5
chr7	114480186	3
chr7	27142430	5
chr7	132775532	7
chr7	146452417	5
chr7	32919199	6
chr7	41901847	7
chr7	68204449	5
chr7	20839475	6
chr7	76825980	6
chr7	150921965	6
chr7	95727483	5
chr7	32909275	6
chr7	9022340	6
chr7	41228496	6
chr7	27140626	7
chr7	33596181	7
chr7	9240469	7
chr7	76826018	6
chr7	27669062	7
chr7	132665272	6
chr7	18738074	7
chr7	11142055	7
chr7	77200436	6
chr7	19035448	6
chr7	108303205	6
chr7	139060794	5
chr7	25917007	4
chr7	96097019	6
chr7	105245246	7
chr7	41050287	5
chr7	13878041	6
chr7	8790982	7
chr7	69371532	6
chr7	40786460	7
chr7	121941452	5
chr7	139824437	6
chr7	13451247	6
chr7	136682977	4
chr7	91033651	6
chr7	7278097	6
chr7	131071977	5
chr7	110763182	4
chr7	96277413	6
chr7	25738562	5
chr7	69946798	6
chr7	108233196	6
chr7	115190257	5
chr7	129589063	3
chr7	25388615	6
chr7	131071923	5
chr7	139059190	7
chr7	157178354	7
chr7	20839425	6
chr7	108268932	3
chr7	8424815	6
chr7	11030407	7
chr7	132984712	7
chr7	82450292	6
chr7	34026799	5
chr7	8637821	5
chr7	148504502	4
chr7	8647147	2
chr7	21789504	3
chr7	105222567	6
chr7	82476529	3
chr7	67393155	3
chr7	26628763	5
chr7	121901251	7
chr7	1281623	5
chr7	129770564	5
chr7	69075243	7
chr7	112724672	6
chr7	17937019	5
chr7	114173496	7
chr7	27176308	7
chr7	114513205	6
chr7	10833101	6
chr7	85042069	2
chr7	41724941	6
chr7	135123041	7
chr7	41228605	7
chr7	50435735	5
chr7	133456462	6
chr7	8128417	5
chr7	18466454	7
chr7	134678407	6
chr7	17833729	5
chr7	25447901	5
chr7	151853472	3
chr7	133694530	4
chr7	133672619	6
chr7	99001092	4
chr7	38781657	4
chr7	114913246	6
chr7	95704437	7
chr7	134020792	3
chr7	141179747	6
chr7	114413896	5
chr7	139829348	4
chr7	155473575	3
chr7	110319337	6
chr7	127670025	5
chr7	158005691	6
chr7	114210040	6
chr7	129770587	7
chr7	103768017	6
chr7	110997434	6
chr7	39025098	4
chr7	157037864	6
chr7	120583742	4
chr7	127010422	3
chr7	13451558	4
chr7	69636532	7
chr7	41153080	6
chr7	114296643	6
chr7	94030095	6
chr7	14029077	4
chr7	141179744	6
chr7	114289496	7
chr7	128411486	2
chr7	26698612	6
chr7	26698791	6
chr7	15225927	2
chr7	26628928	6
chr7	18370394	5
chr7	105245414	7
chr7	117174389	5
chr7	84242820	5
chr7	101461525	5
chr7	81612640	5
chr7	27573359	7
chr7	138968207	7
chr7	8791114	6
chr7	107114550	3
chr7	151856053	6
chr7	26832447	6
chr7	157037247	5
chr7	95634176	3
chr7	132693606	7
chr7	121943783	6
chr7	27386453	3
chr7	27222481	7
chr7	18708413	5
chr7	92461292	2
chr7	43917982	3
chr7	139665821	5
chr7	31378427	7
chr7	21189770	6
chr7	98245285	7
chr7	147183018	6
chr7	132958588	6
chr20	40245998	6
chr20	51117355	5
chr20	22433403	5
chr20	20087365	5
chr20	4610358	6
chr20	31438184	6
chr20	36341675	6
chr20	39341359	5
chr20	49370146	4
chr20	60756655	5
chr20	44912670	7
chr20	14169434	7
chr20	2637095	7
chr20	33470721	5
chr20	39468421	6
chr20	2686253	4
chr20	47653093	5
chr20	6256377	5
chr20	18022257	5
chr20	35154325	4
chr20	34241888	6
chr20	39832513	6
chr20	37148736	6
chr20	51365169	5
chr20	20552208	4
chr20	39704853	4
chr20	20322286	4
chr20	20442249	6
chr20	7333406	4
chr20	38210012	4
chr20	51060505	4
chr20	31424517	4
chr20	39415955	5
chr20	15641246	5
chr20	33163001	5
chr20	22430481	4
chr20	20393532	5
chr20	38294686	6
chr20	37888062	5
chr20	38262560	7
chr20	39073342	5
chr20	13756598	5
chr20	8717773	5
chr20	5538619	5
chr20	15641289	6
chr20	39832570	5
chr20	14169364	7
chr20	20948693	5
chr20	43577488	4
chr20	18505125	5
chr20	19657159	5
chr20	32678351	3
chr20	3277558	4
chr20	21195189	5
chr20	38327597	4
chr20	36328969	5
chr20	49545263	6
chr20	41400156	5
chr20	22146879	7
chr20	39877575	5
chr20	37899654	4
chr20	32431152	5
chr20	40458702	3
chr20	37128142	5
chr20	32515635	5
chr20	9460790	6
chr20	9543609	5
chr20	49508107	6
chr20	20639278	5
chr20	12076073	7
chr20	60550168	7
chr20	61833863	5
chr20	40710585	3
chr20	51512452	6
chr20	10770839	4
chr20	16033489	7
chr20	40033153	3
chr20	5540609	5
chr20	52104939	5
chr20	39088187	3
chr20	47849882	3
chr20	11247295	5
chr20	21433110	3
chr20	6936248	4
chr20	34446261	6
chr20	22433450	6
chr20	10486643	6
chr20	20529512	5
chr20	40117158	6
chr20	20423741	5
chr20	9353658	5
chr20	47734476	7
chr20	9496263	5
chr20	20547803	6
chr20	21571114	6
chr20	41636080	4
chr20	2637092	7
chr20	47630458	4
chr20	21071270	7
chr20	12036145	6
chr20	33345009	5
chr20	30898663	7
chr20	39725445	5
chr20	45405953	4
chr20	42655781	4
chr20	21071001	7
chr20	51620147	5
chr20	688312	6
chr20	49507274	4
chr20	37356622	4
chr20	7684333	6
chr20	2097790	7
chr20	13497048	6
chr20	40284901	4
chr20	12036215	5
chr20	279361	6
chr20	3891328	7
chr20	42088174	7
chr20	49510921	6
chr20	34243005	5
chr20	31025188	6
chr20	60551167	3
chr20	33345246	6
chr20	10287326	4
chr20	38904136	5
chr20	13756599	5
chr20	47607675	5
chr20	51230823	6
chr20	60705677	7
chr20	20853286	5
chr20	15185125	4
chr20	36668919	5
chr20	40984671	6
chr20	43531720	6
chr20	51620040	7
chr20	57158685	6
chr20	2097502	7
chr20	39483918	7
chr20	34450903	4
chr20	10287312	4
chr20	34242240	6
chr20	17581526	4
chr20	3891298	6
chr20	33068953	5
chr20	62808441	7
chr20	37148761	5
chr20	50769822	5
chr20	40102031	7
chr20	4834288	4
chr20	59068375	4
chr20	58850469	6
chr20	2447938	7
chr20	39832477	7
chr20	38583433	5
chr20	16385502	5
chr20	7333377	5
chr20	4610344	7
chr20	33097902	6
chr20	20997419	5
chr20	21595981	7
chr20	21433182	6
chr20	8717800	5
chr20	20391686	4
chr20	39380420	5
chr20	51620148	5
chr20	30780439	5
chr20	51405383	6
chr20	21370110	4
chr20	60550329	2
chr20	10467959	6
chr20	41525793	5
chr20	11695844	5
chr20	20937549	7
chr20	10973510	5
chr20	30898171	3
chr20	20946855	6
chr20	20219429	5
chr20	39079358	3
chr20	37148666	5
chr20	34240599	5
chr20	13348138	6
chr20	11035517	7
chr20	38863523	7
chr20	3888859	7
chr20	40818734	7
chr20	22147174	6
chr20	39832510	5
chr20	42644065	6
chr20	41525593	7
chr20	10793737	6
chr20	51255303	2
chr20	33329149	3
chr20	14673923	5
chr20	3891268	5
chr20	41309078	5
chr20	19703465	3
chr20	34328661	5
chr20	21367024	6
chr20	36514962	6
chr20	33342765	6
chr20	51117505	3
chr20	33328567	6
chr20	14673945	5
chr20	37843768	6
chr20	34240632	3
chr20	21564802	4
chr20	59734940	3
chr20	34241943	7
chr20	39315794	5
chr22	24494049	6
chr22	29686537	6
chr22	41521975	4
chr22	29542659	5
chr22	47565926	4
chr22	42609937	4
chr22	40696515	6
chr22	19395908	5
chr22	22323048	4
chr22	40661623	5
chr22	39909623	5
chr22	45789595	6
chr22	38884086	6
chr22	19811731	6
chr22	47241631	7
chr22	41564517	6
chr22	41565585	5
chr22	39996572	6
chr22	30736804	3
chr22	35660072	5
chr22	24964059	6
chr22	48839793	4
chr22	49497402	5
chr22	29687379	7
chr22	51018462	4
chr22	19394677	5
chr22	29115422	4
chr22	47464829	6
chr22	32352897	7
chr22	38686740	5
chr22	40661218	7
chr22	23603613	6
chr22	31807018	3
chr22	38963002	6
chr22	28839584	7
chr22	31342403	5
chr22	31822667	5
chr22	41188614	3
chr22	35690676	6
chr22	38621516	6
chr22	42606533	5
chr22	29300383	6
chr22	45402820	4
chr22	45591684	6
chr22	40574169	7
chr22	33255244	4
chr22	39260336	5
chr22	45789553	4
chr22	40719424	7
chr22	36205956	5
chr22	40622255	3
chr22	20073994	6
chr22	41521957	5
chr22	50279390	5
chr22	42383665	3
chr22	41564553	5
chr22	31822730	5
chr22	48922562	6
chr22	40342642	3
chr22	39085339	5
chr22	42606113	7
chr22	28274851	4
chr22	48922695	5
chr22	29939511	3
chr22	27375119	7
chr22	45789614	5
chr22	29453434	7
chr22	22115289	3
chr22	45789562	5
chr22	40054228	5
chr22	32352308	4
chr22	41556491	5
chr14	33744570	6
chr14	27281906	7
chr14	32562125	6
chr14	57322498	5
chr14	44739521	3
chr14	54257845	5
chr14	47311057	6
chr14	72818865	5
chr14	95579462	6
chr14	91948088	6
chr14	76652769	6
chr14	33564551	7
chr14	31618179	5
chr14	29686095	7
chr14	65637471	4
chr14	34089472	7
chr14	47310660	5
chr14	99693186	6
chr14	54020828	6
chr14	94087995	4
chr14	102368145	6
chr14	31363568	5
chr14	97895433	4
chr14	102675014	7
chr14	33663136	5
chr14	49617323	6
chr14	33603607	4
chr14	64678744	4
chr14	66598286	3
chr14	100744581	7
chr14	36690306	4
chr14	89061278	5
chr14	89172670	6
chr14	53834586	7
chr14	36169459	6
chr14	36954797	5
chr14	77491919	6
chr14	20784494	5
chr14	35480710	7
chr14	74535589	4
chr14	30046197	7
chr14	97226193	7
chr14	59791131	5
chr14	79918723	6
chr14	53834927	5
chr14	36490930	6
chr14	100431202	6
chr14	76845806	4
chr14	62498121	5
chr14	57876117	5
chr14	39138494	4
chr14	100728666	5
chr14	70633547	6
chr14	77491488	6
chr14	67648426	6
chr14	50667758	3
chr14	75301991	4
chr14	21956835	6
chr14	98623071	5
chr14	90379229	4
chr14	92357638	3
chr14	41867276	6
chr14	91924743	6
chr14	103355982	4
chr14	93762401	5
chr14	61111459	7
chr14	67831556	7
chr14	30798075	6
chr14	29923557	6
chr14	36027972	6
chr14	53067038	3
chr14	30280062	4
chr14	75151304	7
chr14	30688209	6
chr14	26594459	4
chr14	97924631	5
chr14	98101262	7
chr14	33189070	4
chr14	29931853	6
chr14	29231483	7
chr14	25716620	6
chr14	29238334	3
chr14	47504308	4
chr14	29923920	6
chr14	26884868	3
chr14	50886232	5
chr14	34111183	6
chr14	33863118	4
chr14	21871305	5
chr14	53342031	4
chr14	34145716	7
chr14	70633483	7
chr14	49875496	3
chr14	34682759	5
chr14	63483644	4
chr14	103410339	3
chr14	86089526	3
chr14	66779063	3
chr14	59102169	6
chr14	86089673	5
chr14	34551324	6
chr14	21899650	5
chr14	88108393	6
chr14	63166256	6
chr14	20784497	5
chr14	32561120	5
chr14	97355197	4
chr14	89172631	5
chr14	53251332	5
chr14	67831480	3
chr14	94160743	5
chr14	29552477	6
chr14	45581661	4
chr14	33782490	6
chr14	37726679	6
chr14	82061309	3
chr14	63447683	7
chr14	29686221	5
chr14	54687926	4
chr14	32560334	6
chr14	84091287	6
chr14	29561837	6
chr14	23817762	6
chr14	35179688	5
chr14	39651181	5
chr14	30688172	3
chr14	37383993	4
chr14	31388215	6
chr14	32560960	6
chr14	39867442	6
chr14	29365196	6
chr14	21731572	7
chr14	84720943	6
chr14	36633183	6
chr14	35941191	6
chr14	72138058	7
chr14	70634153	4
chr14	95590922	3
chr14	80673339	4
chr14	36479388	6
chr14	34723208	6
chr14	57420770	5
chr14	30920322	7
chr14	35182678	6
chr14	90004384	6
chr14	79042343	6
chr14	34744711	7
chr14	57127260	6
chr14	49658063	5
chr14	37048392	5
chr14	93704110	7
chr14	90242265	7
chr14	33410666	6
chr14	79611382	6
chr14	45414262	5
chr14	30735059	5
chr14	94086727	3
chr14	78774662	5
chr14	102675338	7
chr14	73437582	3
chr14	29934410	7
chr14	90242216	6
chr14	55510806	4
chr14	88652074	4
chr14	64989864	7
chr14	72138085	6
chr14	93760598	6
chr14	101585126	6
chr14	66779064	3
chr14	34684788	6
chr14	91929128	4
chr14	26859088	7
chr14	91931615	4
chr14	99883707	7
chr14	45581566	6
chr14	29969963	5
chr14	34112396	7
chr14	29238083	6
chr14	29634832	7
chr14	33760941	6
chr14	57220204	6
chr14	26914337	6
chr14	33522160	7
chr14	80673172	6
chr14	74442657	4
chr14	37024997	4
chr14	56980904	6
chr14	51464832	3
chr14	57470469	5
chr14	75748593	4
chr14	98601240	3
chr14	55153405	7
chr14	34010560	4
chr14	28103988	7
chr14	33364137	6
chr14	29247619	6
chr14	49627948	6
chr14	57476300	6
chr14	33684747	5
chr14	55510710	4
chr14	30206042	4
chr14	33364072	6
chr14	73566417	6
chr14	77491793	7
chr14	33188969	6
chr14	92627518	6
chr14	29552628	6
chr14	77491796	7
chr14	83663158	7
chr14	70634315	6
chr14	30850020	6
chr14	30205680	4
chr14	29961041	5
chr14	37608417	6
chr14	95539174	4
chr14	67940542	7
chr14	30712141	6
chr14	85582512	5
chr14	37608524	7
chr14	79175751	6
chr14	106444808	7
chr14	33775854	5
chr14	35182708	6
chr14	36633052	5
chr14	26330872	3
chr14	54989214	3
chr14	41593255	3
chr14	67576943	5
chr14	103807405	7
chr14	54653688	6
chr14	49633579	5
chr14	37401927	3
chr14	51094988	6
chr14	34273086	5
chr14	58813788	5
chr14	34206966	4
chr14	70319367	5
chr14	88003396	6
chr14	33200267	5
chr14	21899776	5
chr14	99285328	7
chr14	29561850	6
chr14	34106815	6
chr14	33417192	6
chr14	44589857	4
chr14	34100135	6
chr14	76592164	5
chr14	32561405	6
chr14	35480854	6
chr14	26504530	6
chr14	57272160	5
chr14	29961048	5
chr14	82958695	6
chr14	34100969	4
chr14	77491058	6
chr14	23598919	5
chr14	33573972	4
chr14	82546934	6
chr14	33655199	6
chr14	29552854	5
chr14	34152912	6
chr14	97036875	4
chr14	34122939	6
chr14	36019324	4
chr14	30969700	4
chr14	77491502	7
chr14	30802613	3
chr14	34070454	6
chr14	37716409	6
chr14	62595139	3
chr14	34145750	7
chr14	83287760	3
chr14	82170211	5
chr14	33196753	5
chr14	49838430	5
chr14	29861211	7
chr14	86004126	4
chr14	32562002	6
chr14	33512521	5
chr14	54654450	6
chr14	33329194	6
chr14	37726397	6
chr14	29423407	6
chr14	29572178	5
chr14	76624742	7
chr14	57175173	5
chr14	33902116	7
chr14	61176382	4
chr14	36156725	5
chr14	29247773	6
chr14	29284993	6
chr14	33775676	5
chr14	26504531	6
chr14	95596425	6
chr14	28036342	7
chr14	99432934	6
chr14	26167412	7
chr14	26346787	6
chr14	36142123	6
chr14	74686470	4
chr14	54424008	5
chr14	61730835	7
chr14	72055516	3
chr14	67940308	7
chr14	33863150	5
chr14	33625569	6
chr14	42357583	3
chr14	98129922	4
chr14	26917405	5
chr14	79611342	5
chr14	37726459	6
chr14	26808937	5
chr14	79175874	4
chr14	95539004	3
chr14	29998072	6
chr14	48302347	5
chr14	74686430	4
chr14	57268403	5
chr14	23853833	5
chr14	29923594	3
chr14	60749886	5
chr14	36156710	4
chr14	80966507	5
chr14	93760847	6
chr14	26013474	4
chr14	35222547	6
chr14	75568406	5
chr14	74538073	6
chr14	33198352	7
chr14	82285043	5
chr14	80678583	7
chr14	33364285	6
chr14	29927904	6
chr14	26913519	6
chr14	34270657	7
chr14	21831025	5
chr14	29931626	6
chr14	37545018	4
chr14	101874933	4
chr14	29365328	5
chr14	36782627	7
chr14	68764130	4
chr14	57278673	6
chr14	34040984	6
chr14	97620149	4
chr14	57759256	5
chr14	57417733	7
chr14	85483053	5
chr14	70633511	7
chr14	29712221	7
chr14	100431207	5
chr14	48143742	5
chr14	40449488	6
chr14	49516624	6
chr14	79664667	5
chr14	54418961	5
chr14	61510317	6
chr14	29961365	6
chr14	36633238	7
chr14	68773791	5
chr14	49983670	7
chr14	49658151	6
chr14	34189956	6
chr14	33776992	4
chr14	29744312	5
chr14	26013498	4
chr14	95538961	4
chr14	34045608	5
chr14	30155098	6
chr14	54688083	4
chr14	21878127	4
chr14	57127295	5
chr14	26271798	3
chr14	30001565	4
chr14	23885447	5
chr14	26514251	6
chr14	89068368	6
chr14	21899602	6
chr14	34146194	7
chr14	26291766	7
chr14	34031291	6
chr14	75265670	4
chr14	29894916	7
chr14	32562461	5
chr14	30626181	4
chr14	34250558	7
chr14	38581743	5
chr14	49216992	6
chr14	49309416	6
chr14	33417177	7
chr14	29531803	6
chr14	40449515	3
chr14	29423384	5
chr14	44739566	5
chr14	76045655	5
chr14	104745313	2
chr14	28104015	5
chr14	58048061	6
chr14	55153401	6
chr14	37489864	6
chr14	33278461	5
chr14	49465922	6
chr14	29345421	6
chr14	21731966	6
chr14	88170563	6
chr14	30712969	7
chr14	61724762	3
chr14	100746694	3
chr14	100875957	7
chr14	45537726	3
chr14	40375399	2
chr14	36468700	7
chr14	97879689	6
chr14	29244949	4
chr14	99665488	5
chr14	84720906	6
chr14	86304356	7
chr14	30712464	6
chr14	57698319	5
chr14	22080256	7
chr14	87364247	6
chr14	101351082	3
chr14	70633493	7
chr14	25925516	4
chr14	34037612	7
chr14	81642527	3
chr14	82547095	4
chr14	54686491	7
chr14	29971421	7
chr14	79967066	6
chr14	26026884	7
chr14	32563019	7
chr14	21731934	7
chr14	78870710	5
chr14	57268714	7
chr14	36908550	6
chr14	92450148	3
chr14	69378907	5
chr14	61186982	6
chr14	37514841	5
chr14	36726315	6
chr14	75573343	5
chr14	64953983	3
chr14	57588166	6
chr14	93760481	6
chr14	36583149	5
chr14	33925300	6
chr14	36434943	5
chr14	31604221	7
chr14	33115926	7
chr14	75151301	6
chr14	30001672	5
chr14	76447002	4
chr14	74607138	4
chr14	34778894	6
chr14	26378409	4
chr14	76845808	4
chr14	37462672	6
chr14	45370004	6
chr14	32626019	5
chr14	34086192	6
chr14	57170593	4
chr14	78187102	2
chr14	61176369	5
chr14	27133098	6
chr14	32504859	4
chr14	43024932	5
chr14	38329090	3
chr14	33196989	4
chr14	26103379	6
chr14	67452375	6
